ParticipantId,TrialId,N,Delta,Theta,LowAlpha,HighAlpha,LowBeta,HighBeta,LowGamma,MiddleGamma,HRV,Level
7,2,31,61305,44716,9710,7117,9769,3173,3456,1677,34.63,2
7,2,32,62021,49995,9263,6358,8126,2596,3668,1751,33.57,2
7,2,33,60762,42469,10569,6698,8647,2353,3749,1856,34.76,2
7,2,34,57192,43910,10130,6885,8603,3289,4485,1706,35.71,2
7,2,35,65005,52304,10682,5574,8898,2304,3748,1782,33.65,2
7,2,36,64429,43613,10618,5947,9491,2549,3627,1692,33.79,2
7,2,37,57146,45759,10494,6067,9792,2566,3259,1956,29.84,2
7,2,38,29917,41751,836,14102,11840,3467,2248,1273,34.64,2
7,2,39,31156,40353,1010,14384,13726,4297,2495,1308,33.63,2
7,2,40,29368,43091,1103,13301,12310,3238,2450,1111,35.34,2
7,2,41,33522,37186,646,14682,10096,3912,2044,1037,31.78,2
7,2,42,32929,45632,863,15049,12003,3920,2505,1227,37.75,2
7,2,43,30816,40775,734,15195,12065,2944,2527,1505,36.57,2
7,2,44,30116,37897,762,13819,10656,3218,1967,1207,36.32,2
7,2,45,31399,41949,944,15031,10777,3101,2094,1140,34.46,2
7,2,46,24943,44734,1075,14697,11079,3807,2320,1277,34.19,2
7,2,47,28199,46482,915,13674,11141,3633,2312,1406,35.33,2
7,2,48,99194,36376,5642,7987,7469,3539,3386,1199,34.64,2
7,2,49,105791,36801,4973,7948,6798,3304,3296,1058,34.94,2
7,2,50,95144,39469,4908,7289,6740,3992,3245,1226,34.63,2
7,2,51,100288,36726,4647,7256,7514,3559,3431,1175,34.67,2
7,2,52,104000,39486,6275,7565,7917,3069,3130,1261,36.18,2
7,2,53,95535,33895,5518,8104,7852,3737,3964,1295,32.68,2
7,2,54,93090,36798,5481,10115,6916,2977,3339,1326,36.44,2
7,2,55,97617,38609,4462,8516,9379,3565,3366,1105,34.66,2
7,2,56,100433,32831,5530,8070,9260,2792,3818,1254,32.54,2
7,2,57,100130,39627,6470,8531,8386,4037,3695,1234,33.72,2
7,2,58,32175,68361,2017,2946,10336,4042,1543,1659,34.64,2
7,2,59,33559,76518,2174,2653,9338,4090,2043,1500,38.54,2
7,2,60,32712,76920,2133,2821,9494,3836,1467,1894,34.13,2
7,2,61,33657,69793,2447,3284,10263,4139,1214,1664,35.94,2
7,2,62,30338,76806,2058,2986,10475,3807,1492,1481,30.88,2
7,2,63,34503,66274,2262,2715,11244,3056,1884,1605,35.51,2
7,2,64,30157,65166,2177,2860,11258,4103,1477,1732,36.72,2
7,2,65,30821,63274,2306,3709,9460,4049,1670,1668,34.74,2
7,2,66,34959,66844,2047,3466,8966,4006,1559,1531,35.14,2
7,2,67,33112,62539,1681,2886,9844,4140,1511,1574,31.96,2
7,2,68,15367,32438,2433,3674,8109,4730,2429,604,34.64,2
7,2,69,13191,30085,1509,4034,8821,3908,2327,620,35.97,2
7,2,70,16137,32655,2024,3822,7676,3892,2824,440,34.67,2
7,2,71,12544,31628,2694,4325,7889,4469,2253,482,34.53,2
7,2,72,15121,32636,1917,3457,8892,4397,2399,737,35.72,2
7,2,73,15691,31120,2319,4129,8316,4138,1914,549,37.44,2
7,2,74,17855,31925,2436,3404,7382,4491,2781,368,34.32,2
7,2,75,16417,33273,2150,3821,8551,4981,2603,690,35.56,2
7,2,76,14223,36820,2469,3624,8345,4389,2209,794,35.76,2
7,2,77,13608,31436,2600,4322,8685,4287,2247,518,35.39,2
7,2,78,32561,85114,5982,7078,12554,1345,1053,1413,29.58,2
7,2,79,29072,87678,6862,6279,12351,975,1076,1412,26.74,2
7,2,80,31455,83379,5973,7347,12242,1360,1078,1560,30.1,2
7,2,81,34480,89422,6899,7949,11779,1420,990,1252,31.96,2
7,2,82,37554,80233,6792,7192,12674,1494,1645,1421,30.29,2
7,2,83,32281,84112,4363,7595,13960,1418,963,1422,29.65,2
7,2,84,32817,82388,6702,6417,12454,1089,787,1252,28.51,2
7,2,85,33178,87415,5577,7356,14816,1066,1098,1410,28.79,2
7,2,86,32130,85034,6505,7152,13957,1453,1005,1664,31.16,2
7,2,87,39072,88428,6957,7434,10458,1135,774,1468,31.34,2
7,2,88,53718,55142,20811,21319,12092,8546,3957,1188,29.58,2
7,2,89,50375,55324,22395,21857,13328,7996,3984,1187,29.55,2
7,2,90,55183,58070,21168,20460,11879,9058,3565,1105,28.52,2
7,2,91,54305,54527,21517,22143,13675,9013,3926,1250,31.09,2
7,2,92,54389,58206,19713,21614,11137,8505,3836,1147,31.28,2
8,1,1,50735,54402,21221,20540,11714,8243,4441,1392,28.76,2
8,1,2,55261,53201,21893,20024,13714,9053,4439,1221,27.99,2
8,1,3,49939,59166,21074,20937,13620,7648,4213,1348,31.77,2
8,1,4,54920,54200,20626,21353,13486,8597,4691,1022,29.81,2
8,1,5,52189,59914,19607,21985,11481,8011,4124,1116,27.01,2
8,1,6,27842,11630,6648,6504,4546,3586,2282,1367,29.58,2
8,1,7,26752,11555,7193,7320,3870,4152,2230,1239,31.39,2
8,1,8,27612,11987,6610,6889,4404,3461,2304,1140,29.98,2
8,1,9,27550,15051,7610,5683,4903,4075,2173,1360,30.44,2
8,1,10,27703,13288,6076,7150,6431,3487,2328,1409,30.65,2
8,1,11,27096,13267,6304,5895,4602,2737,1891,1609,30.01,2
8,1,12,28119,14042,5927,5958,3599,3243,2673,1418,29.13,2
8,1,13,26979,10534,6709,6201,4422,3836,1878,1372,28.92,2
8,1,14,26097,9256,6868,7042,5106,3664,1933,1336,29.58,2
8,1,15,29289,12604,6803,6162,5038,3215,2742,1364,29.02,2
8,1,16,12784,34211,8520,7263,8666,3995,2441,1759,29.58,2
8,1,17,13241,35074,7769,7337,8104,3693,2655,1798,28.24,2
8,1,18,12149,36146,8720,8341,8602,3763,2604,1724,29.96,2
8,1,19,14557,37365,8557,6123,9582,4150,2432,1955,31.52,2
8,1,20,12620,36846,8295,7365,7908,3757,2396,1850,29.62,2
8,1,21,11619,33431,8963,7276,7907,4018,2257,1987,29.67,2
8,1,22,16479,32350,8302,7689,8416,3717,2489,1732,28.84,2
8,1,23,12847,42051,8616,6353,9215,3898,2150,1553,28.84,2
8,1,24,11812,37771,8250,7208,8798,3583,2428,1522,31.92,2
8,1,25,13454,32872,8812,7870,8089,4198,2144,1557,32.12,2
8,1,26,14922,15585,8699,1220,4458,3398,1854,1297,32.66,2
8,1,27,16088,16023,8128,892,4172,3272,1585,872,31.91,2
8,1,28,17437,16468,7996,1362,4094,3381,1723,1318,33.54,2
8,1,29,16658,16397,7928,1607,4823,2727,1752,1310,33.8,2
8,1,30,15154,13275,8567,1552,3939,3316,1905,1538,32.04,2
8,1,31,16396,16971,8184,1562,4998,2988,1487,1432,33.39,2
8,1,32,14159,15134,8188,1452,4156,3520,1921,1205,32.93,2
8,1,33,16029,17917,9946,1237,3697,3595,1647,1266,34.37,2
8,1,34,15149,14290,7965,1520,5266,3465,1812,1150,31.25,2
8,1,35,15409,15503,7825,1423,3707,3746,1708,1345,32.31,2
8,1,36,10353,4157,6567,2048,18337,3760,1819,1530,32.66,2
8,1,37,9973,3751,7979,1844,21310,3833,1914,1426,33.42,2
8,1,38,11569,5289,6462,2756,18995,3430,1835,1701,32.09,2
8,1,39,9491,4993,6477,2111,16995,3676,1721,1578,32.09,2
8,1,40,9339,6344,5988,1379,17687,4616,1287,1836,32.6,2
8,1,41,9636,3618,7303,2015,16486,3499,1875,1509,31.62,2
8,1,42,11921,4811,6638,2053,16830,3411,1519,1355,31.95,2
8,1,43,10340,5264,6535,1857,17772,3717,2381,1611,35.2,2
8,1,44,9817,4623,6610,2522,18319,3469,1726,1274,31.21,2
8,1,45,10178,4466,6340,2502,16755,3960,1647,1446,32.14,2
8,1,46,11653,39705,5103,7915,4634,1463,1375,1357,32.66,2
8,1,47,9805,46525,4756,7399,3410,1371,1435,1413,32.31,2
8,1,48,13011,35786,5475,8201,5684,1530,1210,1251,29.68,2
8,1,49,11746,38920,4566,8027,4627,1631,1229,1344,28.88,2
8,1,50,13950,43085,6094,8411,4766,1777,1524,1503,28.79,2
8,1,51,13068,42732,4731,7889,3905,1328,1638,1122,32.9,2
8,1,52,11179,43451,5985,7825,4389,1219,1348,1370,34.32,2
8,1,53,12180,33440,4829,7526,3996,1715,1218,1367,33.71,2
8,1,54,12328,40002,4729,8532,4597,1757,1381,1567,31.73,2
8,1,55,11901,43520,5521,7797,4689,1340,1432,1202,31.42,2
8,1,56,5842,8884,1620,2467,6949,2379,2054,814,32.66,2
8,1,57,6426,8913,1533,2244,7620,1910,1778,629,31.55,2
8,1,58,5717,11783,1534,2298,6171,1874,1958,793,30.06,2
8,1,59,7118,7813,1460,2706,7711,2099,1988,1077,31.74,2
8,1,60,6142,7205,1651,2949,7097,1682,1925,663,36.33,2
8,1,61,6746,10264,2219,3269,6840,2527,2282,670,31.8,2
8,1,62,4460,11708,1780,2009,6366,2784,1891,762,30.65,2
8,1,63,7070,9583,2118,2596,6483,2338,1538,885,34.94,2
8,1,64,5118,9470,1471,2270,7050,2392,2265,605,31.73,2
8,1,65,5947,9267,1678,2304,7313,2733,2257,712,33.81,2
8,1,66,15604,8420,7411,9132,7904,932,4046,961,24.49,2
8,1,67,12836,6998,8104,9459,9239,509,3863,996,25.56,2
8,1,68,15406,7872,6755,8803,9264,932,3785,1047,25.55,2
8,1,69,18919,11974,7068,8496,6597,745,4236,1007,23.43,2
8,1,70,14848,6479,6134,9439,7557,1073,3675,1077,23.52,2
8,1,71,14989,7290,6653,9117,7971,1165,3691,1066,27.41,2
8,1,72,15299,7075,7119,9459,7444,878,2980,977,26.15,2
8,1,73,15540,9775,8184,8242,9103,493,4261,1127,22.8,2
8,1,74,15616,7933,7399,9079,8061,1082,4676,811,28.42,2
8,1,75,14353,8314,7417,8709,7575,1364,3477,822,22.22,2
8,1,76,15877,31331,1297,2500,7261,5742,2204,638,24.49,2
8,1,77,16848,30734,1335,2836,6774,5531,2178,651,22.17,2
8,1,78,16733,33437,609,2670,6187,5678,1740,622,22.6,2
8,1,79,16794,32435,956,1928,7313,5708,1894,834,23.7,2
8,1,80,17443,32045,1603,2805,6931,6918,1877,781,26.92,2
8,1,81,16260,32372,1503,2867,7839,5204,2103,499,24.97,2
8,1,82,17856,29460,1038,2584,7125,6319,2498,448,23.98,2
8,1,83,16474,31833,998,3091,6871,6671,2497,660,25.1,2
8,1,84,16113,32156,1172,2152,7405,5197,2278,491,25.41,2
8,1,85,15798,34109,1091,2303,7531,5487,2346,579,25.47,2
8,1,86,13210,9380,4503,4124,10485,2873,3201,1062,24.49,2
8,1,87,14814,9940,4715,4962,10637,3366,3222,1012,24.58,2
8,1,88,11808,8090,4536,3527,9450,3410,2783,970,21.53,2
8,1,89,15704,10083,4867,5097,9932,2864,3913,1113,24.42,2
8,1,90,11745,10599,4374,3758,9367,2943,2994,848,26.26,2
8,1,91,15600,9089,4802,4126,10447,2806,3161,955,23.89,2
8,1,92,15254,8712,4755,3859,12361,3145,3128,1020,22.91,2
8,2,1,12262,10920,4414,4617,11636,2975,3340,894,26,2
8,2,2,13625,11799,3655,5444,9427,2429,2468,950,21.75,2
8,2,3,12151,9158,4895,3611,12254,2477,2833,942,25.59,2
8,2,4,4951,14547,756,4008,3858,2161,1444,869,24.49,2
8,2,5,4344,17431,1067,3099,4409,1857,1615,791,23.41,2
8,2,6,4960,16131,708,4281,3744,2417,1247,814,20.88,2
8,2,7,4588,14906,645,3024,3472,2290,1680,766,27.44,2
8,2,8,5633,14716,1121,4589,3862,2635,1568,1163,22.7,2
8,2,9,4231,14620,805,4902,2947,2319,1151,915,25.08,2
8,2,10,6183,16746,740,3977,3964,2469,1412,698,25.73,2
8,2,11,5595,14733,628,3509,4252,2294,1769,716,27.21,2
8,2,12,5998,16693,694,4400,3615,2120,1259,861,23.14,2
8,2,13,4156,13028,461,3948,4279,2026,2059,876,24,2
8,2,14,15932,19337,3645,3966,3443,2620,2986,907,12.91,2
8,2,15,16676,19390,3260,3957,4831,3104,2744,868,11.93,2
8,2,16,16043,21460,4373,3805,4848,2723,2072,924,14.57,2
8,2,17,15200,19656,2995,3352,3800,2561,2743,1083,10.13,2
8,2,18,18749,15972,2906,4156,3628,2146,3415,1036,13.9,2
8,2,19,18053,17259,4262,3563,3467,2839,2873,823,13.93,2
8,2,20,17657,17665,4024,3329,2792,2444,2745,713,13.26,2
8,2,21,14654,21991,2974,3746,3374,2589,2540,878,12.77,2
8,2,22,13823,16892,4206,5120,3883,2674,3118,751,10.32,2
8,2,23,16105,19420,3208,3895,3004,3353,3165,892,14.25,2
8,2,24,18419,23051,1487,3806,6438,2308,1432,1249,12.91,2
8,2,25,16676,19428,1122,3466,6305,2160,1633,1469,11.61,2
8,2,26,22776,20088,1260,4190,6036,2555,1848,1282,12.84,2
8,2,27,15569,23417,1929,3615,7668,1984,1378,1280,14.82,2
8,2,28,17318,22357,1269,3868,6689,1890,1119,1529,9.35,2
8,2,29,18117,21756,1586,3689,4925,2375,1405,1194,14.84,2
8,2,30,16286,26077,1285,3412,7052,2602,2007,1174,13.79,2
8,2,31,15577,22916,1182,3447,7739,2076,1548,1197,13.18,2
8,2,32,18955,24869,1558,3189,7731,2480,1291,1272,12.59,2
8,2,33,20093,23228,2066,4087,7120,2054,1422,1262,13.58,2
8,2,34,157461,60517,14598,4342,17231,6724,2227,2313,12.91,2
8,2,35,157009,59978,14272,4435,17508,6090,2323,2540,15.64,2
8,2,36,161501,65493,14896,3908,17372,6859,2105,2336,10.77,2
8,2,37,158437,55779,14972,4341,19927,6163,2336,2481,13.16,2
8,2,38,166204,68086,15547,3206,18163,6583,3029,2146,13.33,2
8,2,39,158486,65048,13854,4104,19062,6788,2666,2100,12.71,2
8,2,40,150144,62920,16994,4390,17105,6758,1630,2315,14.39,2
8,2,41,151867,58169,13737,4373,14732,6463,2030,2201,15.25,2
8,2,42,152487,53582,15410,4236,15900,6202,2119,1921,14.12,2
8,2,43,153381,62445,14884,3940,17668,6776,2225,2543,10.4,2
8,2,44,11777,13645,4410,10513,12347,1425,1541,727,12.91,2
8,2,45,11090,11164,4268,11825,12316,1318,1748,800,14.18,2
8,2,46,12397,13127,3628,9964,11993,1615,1175,803,11.24,2
8,2,47,13379,16716,3968,10588,11794,1535,1417,753,10.37,2
8,2,48,12392,14123,4980,10254,11873,1217,1547,625,10.66,2
8,2,49,12522,14216,4675,11725,12222,971,1359,640,16.4,2
8,2,50,10673,13862,4077,9156,11390,1252,1560,634,13.69,2
8,2,51,10030,11267,4823,10681,11324,1851,1328,687,11.69,2
8,2,52,13262,13763,4073,11161,13161,2110,1341,704,11.59,2
8,2,53,12515,12101,4518,11405,13202,1696,1539,607,10.76,2
8,2,54,6484,16893,2495,2863,4739,2077,4187,590,17.32,2
8,2,55,6621,17198,2444,2847,5590,1896,4241,626,16.37,2
8,2,56,5964,17214,2096,2108,5138,2431,5234,506,19.68,2
8,2,57,6721,16626,1740,3004,5496,1659,4322,532,16.95,2
8,2,58,6875,17877,3109,3535,4235,2620,4705,512,13.62,2
8,2,59,7412,15617,2619,2485,5068,1706,5120,746,15.57,2
8,2,60,4980,15841,3012,2394,3917,2575,4486,686,16.82,2
8,2,61,7031,13487,2817,2630,4866,2005,4324,717,21.76,2
8,2,62,7677,20375,2578,2655,5547,2402,3975,841,17.49,2
8,2,63,6418,16392,2305,2355,5383,2354,4130,573,18.16,2
8,2,64,3090,18385,4889,2691,9918,4329,2127,2054,17.32,2
8,2,65,3201,18376,4059,2767,9888,4342,2198,2077,19.05,2
8,2,66,3601,18352,4594,2908,8970,3539,2243,1915,19.11,2
8,2,67,3029,17435,5454,3322,11143,5002,2515,2091,17,2
8,2,68,4795,19657,5191,1948,10625,4478,1900,2058,16.34,2
8,2,69,2447,15526,6165,2316,9910,4583,1592,2021,19.24,2
8,2,70,2993,16655,4214,3024,10558,3934,1860,2013,13.79,2
8,2,71,2826,18299,5381,2323,9482,4136,2304,2254,19.89,2
8,2,72,3785,16676,4884,3008,9839,4497,2252,2045,17.18,2
8,2,73,2009,21843,4366,3730,10243,3794,1940,2126,17.29,2
8,2,74,17632,26322,6907,6769,3606,3818,2360,765,17.32,2
8,2,75,17630,30239,7249,7863,3237,3195,2358,789,19.95,2
8,2,76,15427,22238,5722,6025,3168,4083,2147,995,20.02,2
8,2,77,19436,29823,7469,6816,3584,4569,2296,742,18.02,2
8,2,78,16811,29745,7501,7121,3201,4186,2533,933,18.94,2
8,2,79,16980,32681,9172,6753,5028,3909,2208,780,18.07,2
8,2,80,18611,22467,7938,7399,4055,3638,2373,841,18.1,2
8,2,81,15598,24684,6652,7315,2751,3294,2701,623,18.58,2
8,2,82,18900,23612,5928,6620,3209,4236,2535,835,22.21,2
8,2,83,15357,27256,6477,7370,4707,3961,2231,721,16.71,2
8,2,84,14193,28572,2753,3275,8885,3162,2695,1210,17.32,2
8,2,85,12667,28133,2679,3827,8741,3965,2950,1351,15.99,2
8,2,86,16327,25269,2866,3160,8691,2309,2500,1373,18.44,2
8,2,87,14309,28799,2982,3003,9066,3452,2357,1150,16.68,2
8,2,88,13679,24546,2967,2852,8494,2901,2850,1171,15.97,2
8,2,89,14775,31193,3169,2856,7556,3165,2311,1181,19.21,2
8,2,90,13993,29367,2794,2868,7800,2845,2493,1186,17.22,2
8,2,91,16304,28533,2415,3423,9908,2802,3020,1131,16.23,2
8,2,92,13078,25139,3406,4135,9608,3087,2660,1360,15.07,2
9,1,1,14528,32181,3364,2718,7491,3232,2551,1566,15.09,2
9,1,2,2296,26167,3409,2803,20575,5766,2396,1583,17.32,2
9,1,3,1833,25826,3304,2789,21465,5426,2283,1623,18.45,2
9,1,4,2932,23652,3424,2603,19490,5366,1806,1628,17.35,2
9,1,5,2621,25647,3230,2357,20164,5318,2814,1486,18.06,2
9,1,6,2087,30595,2881,2855,20083,5865,2460,1622,18.1,2
9,1,7,2358,28802,3436,3307,22528,5231,2100,1723,17.91,2
9,1,8,2030,27800,3978,2737,20478,5543,2478,1423,19.23,2
9,1,9,2658,24886,2575,2950,20736,6292,2462,1894,15.14,2
9,1,10,1261,31285,3780,2887,19970,4797,2464,1808,19.75,2
9,1,11,2641,28102,3070,1733,18814,7145,2366,1608,16.55,2
9,1,12,4721,9557,2524,2119,4649,2834,2173,1616,23.8,2
9,1,13,4961,6286,2848,1843,5578,3190,2100,1608,25.02,2
9,1,14,5072,7455,2287,1885,4923,2900,2418,1398,23.55,2
9,1,15,4018,9055,2564,2386,4350,3307,2088,1373,22.98,2
9,1,16,6913,9836,2591,1803,5182,2359,1743,1777,24.59,2
9,1,17,3972,9465,2586,1874,5268,3174,1864,1711,24.06,2
9,1,18,4324,11081,2468,2681,3923,2896,2416,1555,24.49,2
9,1,19,5845,8059,2467,2534,4541,3368,1868,1555,24.88,2
9,1,20,4719,10933,2458,2535,5068,3134,1648,1857,22.96,2
9,1,21,3900,11529,2665,1680,6367,2640,2256,1650,24.49,2
9,1,22,7856,16401,3619,11124,9694,6702,6846,1169,23.8,2
9,1,23,7438,17586,3840,11975,9773,6656,5857,1163,24.81,2
9,1,24,6503,16452,4256,11148,9312,7240,7014,1398,22.51,2
9,1,25,7094,16189,3249,11261,8612,6434,7966,1313,21.33,2
9,1,26,7900,12273,3253,12262,10538,6455,6848,1126,24.49,2
9,1,27,7438,18337,3698,11044,9045,7217,6309,1251,22.58,2
9,1,28,8220,14081,3217,10925,9313,7468,6605,1232,22.41,2
9,1,29,5110,14252,4269,10875,10317,6286,7190,1026,20.98,2
9,1,30,7535,17482,3366,11570,12454,7331,6223,1300,24.09,2
9,1,31,6913,18553,2939,10342,9529,5989,7159,1184,22.65,2
9,1,32,39412,19598,23564,6136,6936,7574,2786,1044,23.8,2
9,1,33,38374,19158,21143,4470,6780,7245,2487,941,22.8,2
9,1,34,40669,19716,21724,5422,8106,7083,3309,1393,24.88,2
9,1,35,39324,22200,25247,6388,7315,7549,2068,1037,25.3,2
9,1,36,40746,22706,24173,7323,6696,8862,2464,1016,21.98,2
9,1,37,33796,24094,21367,6410,6620,6543,2669,925,24.02,2
9,1,38,41317,20453,24332,6601,7442,6962,2857,963,23.65,2
9,1,39,37122,22195,22159,5279,5843,7542,2418,1390,23.75,2
9,1,40,43616,17523,24953,7108,6739,8068,2742,1100,23.25,2
9,1,41,37444,16504,26447,5289,7887,7353,2648,1083,24.67,2
9,1,42,20554,9282,6904,5212,13685,6688,5755,1014,24.49,2
9,1,43,23682,11237,6823,5202,12925,5712,5447,823,27.67,2
9,1,44,21983,8307,6715,5632,13379,6817,6353,1046,25.7,2
9,1,45,22261,8774,8272,4927,13055,6700,6385,919,23.49,2
9,1,46,22050,9984,7197,4566,13901,7163,6035,1107,22.18,2
9,1,47,20239,8378,7218,5517,12835,6978,5555,1095,26.16,2
9,1,48,17305,8521,7130,5249,12617,7146,5460,1036,21.39,2
9,1,49,17139,7948,7188,4829,13348,7081,5818,987,26.32,2
9,1,50,21012,9381,6326,6000,14521,6421,6229,883,25.23,2
9,1,51,19894,9229,6723,4853,14047,7305,5392,880,22.54,2
9,1,52,53836,56589,24252,4522,5248,4622,1127,658,24.49,2
9,1,53,52862,61801,24972,4165,6060,4445,1356,612,25.39,2
9,1,54,59068,59744,24939,4500,5835,4571,1087,665,24.72,2
9,1,55,53599,62273,24847,4186,5509,5089,1307,656,24.62,2
9,1,56,53752,58341,23981,3940,5397,5168,1163,429,25.36,2
9,1,57,52684,48676,25036,4446,5129,4380,1092,646,26.02,2
9,1,58,54249,55291,24884,4570,5636,3907,1115,766,27.11,2
9,1,59,56488,51988,25789,4764,5467,4958,1175,593,24.99,2
9,1,60,50960,62983,24187,3520,5347,4436,1211,709,21.81,2
9,1,61,48796,55302,24665,3847,5986,4591,1122,737,23.68,2
9,1,62,11461,27832,6838,9644,7344,3823,2576,818,24.49,2
9,1,63,10823,23890,6868,10535,6269,3215,2386,760,24.28,2
9,1,64,10372,28840,6224,9981,7256,3934,2365,815,25.93,2
9,1,65,10095,27249,7080,10888,9049,3598,2933,835,25.22,2
9,1,66,11015,28024,6684,9985,6504,3622,1928,950,24.03,2
9,1,67,13378,27265,8334,10125,6474,3281,2097,905,24.14,2
9,1,68,11478,29370,6157,9268,7438,3255,2315,829,24.56,2
9,1,69,11509,27231,6943,7964,7013,3999,2549,892,23.12,2
9,1,70,11025,25198,6424,9520,8346,3891,2842,661,25.35,2
9,1,71,11028,29160,6058,9762,7601,4235,2199,762,22.89,2
9,1,72,2081,19206,2710,8040,4186,2157,1796,943,24.49,2
9,1,73,2633,16792,2672,9098,4080,2524,1556,942,23.75,2
9,1,74,2595,20882,3034,8659,4728,1787,1630,908,23.1,2
9,1,75,2450,18393,2499,9180,2715,1720,1669,979,24.3,2
9,1,76,2101,17399,2501,8062,3729,1694,2386,1018,26.27,2
9,1,77,1522,19727,2086,6253,4188,2453,1711,1108,24.62,2
9,1,78,2305,19302,2961,7233,5139,1863,2173,1217,23.49,2
9,1,79,2826,18345,2580,9088,4836,2078,1593,833,26.07,2
9,1,80,2233,19576,2761,6614,4098,2603,1529,853,23.43,2
9,1,81,3272,20523,2365,8153,3684,2282,2258,968,21.42,2
9,1,82,6037,20347,3680,3271,13898,3269,1633,1388,21.6,2
9,1,83,6277,22432,4316,2809,13202,3587,1635,1404,20.56,2
9,1,84,6193,20275,3584,3068,14851,3327,1634,1143,20.17,2
9,1,85,6444,22219,2362,3894,13515,3382,1811,1401,21.43,2
9,1,86,6089,20629,2733,2947,12782,2919,1908,1674,21.79,2
9,1,87,6193,21990,4271,2490,13077,3399,1302,1299,22.26,2
9,1,88,5301,17714,3446,3813,14456,3713,1396,1649,21.25,2
9,1,89,7051,20759,2778,2888,13697,3165,1504,1317,21.52,2
9,1,90,4225,19495,3960,3267,15033,2462,1790,1620,20.52,2
9,1,91,6739,22937,4027,3477,15255,3563,1555,1315,21.6,2
9,1,92,19295,32715,2312,8609,9567,3718,3551,922,21.6,2
9,2,1,23162,32967,2732,8368,8845,3767,3667,829,22.7,2
9,2,2,17791,36639,2191,8481,7461,2904,3868,962,20.7,2
9,2,3,20187,36872,2059,8964,10856,3997,3183,1019,21.09,2
9,2,4,19528,32905,2140,8232,10164,4802,3758,1093,19.68,2
9,2,5,18341,32107,2259,8750,8307,3769,3427,1072,21.91,2
9,2,6,18658,36673,2131,7437,9155,4640,3156,850,21.12,2
9,2,7,22269,30969,2167,8114,9334,3751,3658,884,21.54,2
9,2,8,21684,37797,2788,9395,9175,3240,3704,909,19.79,2
9,2,9,18512,29769,2820,8076,9585,3649,3518,1000,19.42,2
9,2,10,5554,6256,1172,3537,3868,3545,2489,1723,21.6,2
9,2,11,4909,4065,1481,3689,3766,2906,2397,1488,20.73,2
9,2,12,4525,4174,956,4340,4378,3766,2671,1411,24.4,2
9,2,13,5380,7499,1482,3448,3105,3353,1906,1711,20.41,2
9,2,14,6567,6497,1506,3674,2943,3876,2575,1777,20.53,2
9,2,15,5542,6507,1216,3081,4076,3488,2289,1994,20,2
9,2,16,5093,6088,1249,3583,5183,3861,2506,1828,21.71,2
9,2,17,7171,3548,783,2265,3448,3319,2915,2041,23.12,2
9,2,18,5986,5438,1033,3623,3760,3730,2286,1976,20.55,2
9,2,19,6198,8507,956,4242,3305,3304,2520,1849,23.93,2
9,2,20,20281,20836,4963,4212,8409,3157,2257,1782,21.6,2
9,2,21,16456,17706,5344,4033,10477,2898,2603,2245,19.91,2
9,2,22,21096,21597,5312,2633,8243,2874,1986,1777,22.48,2
9,2,23,22330,20586,5702,4117,10129,3180,2892,1752,19.11,2
9,2,24,18956,20358,5634,5110,7976,2861,2573,1827,19.18,2
9,2,25,20538,23531,5225,4168,10055,3164,2514,1815,21.99,2
9,2,26,19071,22075,4742,4465,8468,3084,2214,1820,23,2
9,2,27,18566,18788,4828,4195,9079,2951,2084,1787,20.55,2
9,2,28,22582,20068,5100,3645,7746,3128,1967,1694,21.23,2
9,2,29,20871,21064,4905,3407,9831,3433,2595,1627,19.97,2
9,2,30,29072,3634,10570,7383,11563,3505,2649,1217,28.87,2
9,2,31,28266,2954,10156,7938,10286,3299,2765,1371,27.17,2
9,2,32,29500,3603,9316,7292,12106,3850,1840,1170,29.06,2
9,2,33,31330,4292,10758,7805,10514,3651,2752,1634,29.99,2
9,2,34,30072,4558,9493,6932,12487,3356,3159,1059,30.19,2
9,2,35,29701,2483,10463,6523,13093,3939,2474,1342,26.76,2
9,2,36,26398,4539,11356,6296,12749,4320,2460,1309,30.53,2
9,2,37,30167,2748,11233,6096,13434,3556,2814,1137,30.84,2
9,2,38,31261,3072,9590,6809,12494,3294,2715,1123,27.48,2
9,2,39,29301,4935,9157,7377,10156,3437,2675,1142,30.38,2
9,2,40,16062,17725,3498,9511,10236,1467,501,820,28.87,2
9,2,41,15862,15604,2935,9184,11164,2000,352,957,28.96,2
9,2,42,17494,20997,2532,8831,8402,1457,540,924,27.84,2
9,2,43,18131,17850,3775,8949,10009,1762,588,717,31.43,2
9,2,44,16711,18216,3277,10046,11601,1472,440,756,30.32,2
9,2,45,17551,15450,3222,8266,10984,1155,670,831,28.52,2
9,2,46,13227,17154,3040,10375,9915,1760,347,675,28.86,2
9,2,47,14329,20346,3645,8864,9163,1779,464,746,30.72,2
9,2,48,14756,16678,3848,7623,11346,1730,639,798,29.72,2
9,2,49,15324,21359,3238,10338,9198,1302,681,897,29.77,2
9,2,50,15892,21714,3032,6316,10738,1842,1876,1306,28.87,2
9,2,51,19083,22961,2655,5395,10016,1831,1910,1337,29.95,2
9,2,52,14479,26715,2539,5853,10358,1580,1458,1199,30.75,2
9,2,53,16338,24438,3627,6510,10728,1627,1412,1100,28.65,2
9,2,54,15866,27739,2909,5451,10112,2157,2260,1547,30.35,2
